id,username,email,first_name,last_name,addresses,age,gender,persona
4323,user4323,robert.barnes@example.com,Robert,Barnes,"[{'first_name': 'Robert', 'last_name': 'Barnes', 'address1': '051 Timothy Pike Apt. 265', 'address2': '', 'country': 'US', 'city': 'Gonzalesbury', 'state': 'CA', 'zipcode': '95883', 'default': True}]",18,M,isotonic_waters_other
4339,user4339,debbie.york@example.com,Debbie,York,"[{'first_name': 'Debbie', 'last_name': 'York', 'address1': '606 Stephanie Grove', 'address2': '', 'country': 'US', 'city': 'Alexanderport', 'state': 'NC', 'zipcode': '28760', 'default': True}]",18,F,sparkling_waters_other
4450,user4450,kenneth.garcia@example.com,Kenneth,Garcia,"[{'first_name': 'Kenneth', 'last_name': 'Garcia', 'address1': '73866 Eaton Groves Apt. 122', 'address2': '', 'country': 'US', 'city': 'East Keithville', 'state': 'NV', 'zipcode': '89031', 'default': True}]",18,M,waters_juices_other
4461,user4461,anna.mendez@example.com,Anna,Mendez,"[{'first_name': 'Anna', 'last_name': 'Mendez', 'address1': '34499 Justin Roads Apt. 840', 'address2': '', 'country': 'US', 'city': 'Lake Jennifer', 'state': 'NY', 'zipcode': '14838', 'default': True}]",18,F,other_waters_sparkling
4481,user4481,christine.shaw@example.com,Christine,Shaw,"[{'first_name': 'Christine', 'last_name': 'Shaw', 'address1': '577 Nathan Pine', 'address2': '', 'country': 'US', 'city': 'Port Dana', 'state': 'TX', 'zipcode': '73301', 'default': True}]",18,F,waters_juices_other
4530,user4530,rhonda.davenport@example.com,Rhonda,Davenport,"[{'first_name': 'Rhonda', 'last_name': 'Davenport', 'address1': '842 Jason Way', 'address2': '', 'country': 'US', 'city': 'Lake Jennifer', 'state': 'SD', 'zipcode': '57445', 'default': True}]",18,F,sparkling_waters_other
4575,user4575,jack.wilson@example.com,Jack,Wilson,"[{'first_name': 'Jack', 'last_name': 'Wilson', 'address1': '904 Nicholas Corners', 'address2': '', 'country': 'US', 'city': 'Port Eric', 'state': 'MT', 'zipcode': '59515', 'default': True}]",18,M,sparkling_waters_other
4584,user4584,ryan.duran@example.com,Ryan,Duran,"[{'first_name': 'Ryan', 'last_name': 'Duran', 'address1': '990 Kelly Ford Suite 416', 'address2': '', 'country': 'US', 'city': 'Joelside', 'state': 'MT', 'zipcode': '59174', 'default': True}]",18,M,sparkling_waters_other
4625,user4625,devin.bell@example.com,Devin,Bell,"[{'first_name': 'Devin', 'last_name': 'Bell', 'address1': '7977 Michelle Isle', 'address2': '', 'country': 'US', 'city': 'Monicafurt', 'state': 'MT', 'zipcode': '59231', 'default': True}]",21,M,energy_isotonic_beers
4626,user4626,brenda.ochoa@example.com,Brenda,Ochoa,"[{'first_name': 'Brenda', 'last_name': 'Ochoa', 'address1': '05356 Baker Groves Apt. 509', 'address2': '', 'country': 'US', 'city': 'Jenniferberg', 'state': 'WV', 'zipcode': '25996', 'default': True}]",18,F,waters_juices_other
4751,user4751,brendan.jones@example.com,Brendan,Jones,"[{'first_name': 'Brendan', 'last_name': 'Jones', 'address1': '772 Newman Motorway', 'address2': '', 'country': 'US', 'city': 'Sandrabury', 'state': 'UT', 'zipcode': '84005', 'default': True}]",21,M,isotonic_spirits_waters
4766,user4766,nancy.hamilton@example.com,Nancy,Hamilton,"[{'first_name': 'Nancy', 'last_name': 'Hamilton', 'address1': '0335 Daniel Coves Suite 495', 'address2': '', 'country': 'US', 'city': 'West Richard', 'state': 'SD', 'zipcode': '57183', 'default': True}]",21,F,isotonic_spirits_waters
4909,user4909,blake.rowe@example.com,Blake,Rowe,"[{'first_name': 'Blake', 'last_name': 'Rowe', 'address1': '0602 Mack Drive', 'address2': '', 'country': 'US', 'city': 'West Staceymouth', 'state': 'NE', 'zipcode': '68029', 'default': True}]",21,M,isotonic_spirits_waters
4978,user4978,heather.meza@example.com,Heather,Meza,"[{'first_name': 'Heather', 'last_name': 'Meza', 'address1': '87349 Curry Springs', 'address2': '', 'country': 'US', 'city': 'Tylerfurt', 'state': 'TX', 'zipcode': '73301', 'default': True}]",21,F,energy_isotonic_beers
4995,user4995,stephen.williams@example.com,Stephen,Williams,"[{'first_name': 'Stephen', 'last_name': 'Williams', 'address1': '39245 Ronnie Extension', 'address2': '', 'country': 'US', 'city': 'Lake Stephaniebury', 'state': 'SD', 'zipcode': '57454', 'default': True}]",18,M,sparkling_waters_other
5071,user5071,jennifer.simmons@example.com,Jennifer,Simmons,"[{'first_name': 'Jennifer', 'last_name': 'Simmons', 'address1': '3163 Lisa Fort', 'address2': '', 'country': 'US', 'city': 'Delgadoside', 'state': 'OR', 'zipcode': '97541', 'default': True}]",21,F,isotonic_spirits_waters
5115,user5115,shelby.archer@example.com,Shelby,Archer,"[{'first_name': 'Shelby', 'last_name': 'Archer', 'address1': '307 Christina Radial Apt. 137', 'address2': '', 'country': 'US', 'city': 'East Gregory', 'state': 'MA', 'zipcode': '01617', 'default': True}]",18,F,other_waters_sparkling
5189,user5189,steven.diaz@example.com,Steven,Diaz,"[{'first_name': 'Steven', 'last_name': 'Diaz', 'address1': '611 Jody Corner Apt. 306', 'address2': '', 'country': 'US', 'city': 'Lake Carlfort', 'state': 'GA', 'zipcode': '31495', 'default': True}]",21,M,isotonic_spirits_waters
5209,user5209,jeff.ingram@example.com,Jeff,Ingram,"[{'first_name': 'Jeff', 'last_name': 'Ingram', 'address1': '0290 Elizabeth Radial', 'address2': '', 'country': 'US', 'city': 'Port Lisa', 'state': 'IN', 'zipcode': '46003', 'default': True}]",18,M,waters_juices_other
5221,user5221,paul.montoya@example.com,Paul,Montoya,"[{'first_name': 'Paul', 'last_name': 'Montoya', 'address1': '00094 Mark Isle', 'address2': '', 'country': 'US', 'city': 'Kathleenmouth', 'state': 'OR', 'zipcode': '97807', 'default': True}]",21,M,energy_isotonic_beers
5245,user5245,kimberly.smith@example.com,Kimberly,Smith,"[{'first_name': 'Kimberly', 'last_name': 'Smith', 'address1': '91652 Michael Ports', 'address2': '', 'country': 'US', 'city': 'Wangport', 'state': 'ND', 'zipcode': '58678', 'default': True}]",18,F,waters_juices_other
5286,user5286,david.avery@example.com,David,Avery,"[{'first_name': 'David', 'last_name': 'Avery', 'address1': '62327 Denise Islands', 'address2': '', 'country': 'US', 'city': 'Huffbury', 'state': 'AR', 'zipcode': '71927', 'default': True}]",18,M,spirits_beers_sparkling
5296,user5296,melissa.miller@example.com,Melissa,Miller,"[{'first_name': 'Melissa', 'last_name': 'Miller', 'address1': '4076 Mayer Center Apt. 020', 'address2': '', 'country': 'US', 'city': 'South William', 'state': 'NM', 'zipcode': '88274', 'default': True}]",18,F,spirits_beers_sparkling
5404,user5404,amy.white@example.com,Amy,White,"[{'first_name': 'Amy', 'last_name': 'White', 'address1': '716 Richards Street', 'address2': '', 'country': 'US', 'city': 'Ramirezville', 'state': 'NH', 'zipcode': '03080', 'default': True}]",21,F,energy_isotonic_beers
5448,user5448,sean.lewis@example.com,Sean,Lewis,"[{'first_name': 'Sean', 'last_name': 'Lewis', 'address1': '7327 Sampson Well Suite 288', 'address2': '', 'country': 'US', 'city': 'Jacquelineberg', 'state': 'CT', 'zipcode': '06372', 'default': True}]",18,M,sparkling_waters_other
5485,user5485,kelly.mathis@example.com,Kelly,Mathis,"[{'first_name': 'Kelly', 'last_name': 'Mathis', 'address1': '0913 Harris Path', 'address2': '', 'country': 'US', 'city': 'New Charlesfurt', 'state': 'PA', 'zipcode': '18513', 'default': True}]",18,F,waters_juices_other
5658,user5658,mary.myers@example.com,Mary,Myers,"[{'first_name': 'Mary', 'last_name': 'Myers', 'address1': '11896 Bishop Club', 'address2': '', 'country': 'US', 'city': 'East Jamie', 'state': 'IL', 'zipcode': '61117', 'default': True}]",18,F,sparkling_waters_other
5673,user5673,lisa.taylor@example.com,Lisa,Taylor,"[{'first_name': 'Lisa', 'last_name': 'Taylor', 'address1': '037 Morgan Trail', 'address2': '', 'country': 'US', 'city': 'Schultztown', 'state': 'NJ', 'zipcode': '08285', 'default': True}]",18,F,spirits_beers_sparkling
5844,user5844,juan.roy@example.com,Juan,Roy,"[{'first_name': 'Juan', 'last_name': 'Roy', 'address1': '5258 Castillo Villages Suite 736', 'address2': '', 'country': 'US', 'city': 'Millerville', 'state': 'UT', 'zipcode': '84188', 'default': True}]",21,M,isotonic_spirits_waters
5888,user5888,michael.ward@example.com,Michael,Ward,"[{'first_name': 'Michael', 'last_name': 'Ward', 'address1': '88174 Johnson Knolls Suite 451', 'address2': '', 'country': 'US', 'city': 'West Mariaborough', 'state': 'OH', 'zipcode': '44126', 'default': True}]",18,M,waters_juices_other
5941,user5941,donald.garrett@example.com,Donald,Garrett,"[{'first_name': 'Donald', 'last_name': 'Garrett', 'address1': '0705 Nicole Rapids', 'address2': '', 'country': 'US', 'city': 'Tinahaven', 'state': 'CA', 'zipcode': '92681', 'default': True}]",18,M,sparkling_waters_other
5968,user5968,mark.day@example.com,Mark,Day,"[{'first_name': 'Mark', 'last_name': 'Day', 'address1': '97147 Watson Pines Suite 040', 'address2': '', 'country': 'US', 'city': 'New Michael', 'state': 'MT', 'zipcode': '59309', 'default': True}]",18,M,other_waters_sparkling
5986,user5986,olivia.thomas@example.com,Olivia,Thomas,"[{'first_name': 'Olivia', 'last_name': 'Thomas', 'address1': '4345 Sanchez Island', 'address2': '', 'country': 'US', 'city': 'Danielfurt', 'state': 'OK', 'zipcode': '73129', 'default': True}]",21,F,energy_isotonic_beers
2,user2,kevin.martinez@example.com,Kevin,Martinez,"[{'first_name': 'Kevin', 'last_name': 'Martinez', 'address1': '074 Jennifer Flats Suite 538', 'address2': '', 'country': 'US', 'city': 'East Christineview', 'state': 'MI', 'zipcode': '49758', 'default': True}]",19,M,spirits_beers_sparkling
9,user9,terri.campbell@example.com,Terri,Campbell,"[{'first_name': 'Terri', 'last_name': 'Campbell', 'address1': '51436 Hannah Freeway', 'address2': '', 'country': 'US', 'city': 'Greenborough', 'state': 'MS', 'zipcode': '39394', 'default': True}]",19,F,waters_juices_other
19,user19,michelle.keller@example.com,Michelle,Keller,"[{'first_name': 'Michelle', 'last_name': 'Keller', 'address1': '62856 Harris Corners Apt. 752', 'address2': '', 'country': 'US', 'city': 'Whiteberg', 'state': 'LA', 'zipcode': '70380', 'default': True}]",19,F,isotonic_waters_other
34,user34,donald.perez@example.com,Donald,Perez,"[{'first_name': 'Donald', 'last_name': 'Perez', 'address1': '5650 Matthew Flat', 'address2': '', 'country': 'US', 'city': 'Wongtown', 'state': 'NM', 'zipcode': '88079', 'default': True}]",22,M,isotonic_spirits_waters
49,user49,stephanie.delacruz@example.com,Stephanie,Delacruz,"[{'first_name': 'Stephanie', 'last_name': 'Delacruz', 'address1': '9325 Carter Brooks Apt. 126', 'address2': '', 'country': 'US', 'city': 'Austinborough', 'state': 'AZ', 'zipcode': '86271', 'default': True}]",19,F,spirits_beers_sparkling
142,user142,arthur.shepherd@example.com,Arthur,Shepherd,"[{'first_name': 'Arthur', 'last_name': 'Shepherd', 'address1': '24831 Whitehead Shoal', 'address2': '', 'country': 'US', 'city': 'East Josephview', 'state': 'CO', 'zipcode': '80001', 'default': True}]",19,M,waters_juices_other
171,user171,olivia.martin@example.com,Olivia,Martin,"[{'first_name': 'Olivia', 'last_name': 'Martin', 'address1': '812 Jill Falls Suite 037', 'address2': '', 'country': 'US', 'city': 'Saraton', 'state': 'KS', 'zipcode': '66079', 'default': True}]",22,F,energy_isotonic_beers
182,user182,ashley.lee@example.com,Ashley,Lee,"[{'first_name': 'Ashley', 'last_name': 'Lee', 'address1': '207 Morrison Cove Suite 371', 'address2': '', 'country': 'US', 'city': 'New Daniel', 'state': 'AL', 'zipcode': '36485', 'default': True}]",22,F,energy_isotonic_beers
184,user184,jeffery.gallegos@example.com,Jeffery,Gallegos,"[{'first_name': 'Jeffery', 'last_name': 'Gallegos', 'address1': '373 Rachel Mountains', 'address2': '', 'country': 'US', 'city': 'Campbellview', 'state': 'MT', 'zipcode': '59865', 'default': True}]",22,M,isotonic_spirits_waters
201,user201,deborah.ortiz@example.com,Deborah,Ortiz,"[{'first_name': 'Deborah', 'last_name': 'Ortiz', 'address1': '934 Scott Cape Suite 179', 'address2': '', 'country': 'US', 'city': 'New Juanport', 'state': 'OK', 'zipcode': '73094', 'default': True}]",22,F,isotonic_spirits_waters
240,user240,terri.mclaughlin@example.com,Terri,Mclaughlin,"[{'first_name': 'Terri', 'last_name': 'Mclaughlin', 'address1': '31901 Vazquez Rue Suite 507', 'address2': '', 'country': 'US', 'city': 'West Jacquelinechester', 'state': 'NV', 'zipcode': '89161', 'default': True}]",19,F,juices_waters_sparkling
263,user263,mark.carroll@example.com,Mark,Carroll,"[{'first_name': 'Mark', 'last_name': 'Carroll', 'address1': '14385 Melissa Vista Apt. 268', 'address2': '', 'country': 'US', 'city': 'Heathertown', 'state': 'TN', 'zipcode': '37197', 'default': True}]",19,M,isotonic_waters_other
310,user310,brandon.carpenter@example.com,Brandon,Carpenter,"[{'first_name': 'Brandon', 'last_name': 'Carpenter', 'address1': '132 Laura Prairie', 'address2': '', 'country': 'US', 'city': 'West Miguelbury', 'state': 'VA', 'zipcode': '20040', 'default': True}]",22,M,energy_isotonic_beers
324,user324,darrell.jackson@example.com,Darrell,Jackson,"[{'first_name': 'Darrell', 'last_name': 'Jackson', 'address1': '898 Gabriella Expressway Apt. 081', 'address2': '', 'country': 'US', 'city': 'Ericaberg', 'state': 'IN', 'zipcode': '46817', 'default': True}]",19,M,other_waters_sparkling
425,user425,julia.maxwell@example.com,Julia,Maxwell,"[{'first_name': 'Julia', 'last_name': 'Maxwell', 'address1': '9136 Collins Mountains Suite 955', 'address2': '', 'country': 'US', 'city': 'Reidshire', 'state': 'AK', 'zipcode': '99909', 'default': True}]",19,F,juices_waters_sparkling
481,user481,alan.ramirez@example.com,Alan,Ramirez,"[{'first_name': 'Alan', 'last_name': 'Ramirez', 'address1': '48584 Timothy Heights', 'address2': '', 'country': 'US', 'city': 'Garyfort', 'state': 'IN', 'zipcode': '46528', 'default': True}]",19,M,sparkling_waters_other
504,user504,melissa.smith@example.com,Melissa,Smith,"[{'first_name': 'Melissa', 'last_name': 'Smith', 'address1': '524 Martinez Greens Suite 680', 'address2': '', 'country': 'US', 'city': 'New Tammy', 'state': 'MS', 'zipcode': '39511', 'default': True}]",19,F,sparkling_waters_other
547,user547,mark.allen@example.com,Mark,Allen,"[{'first_name': 'Mark', 'last_name': 'Allen', 'address1': '82902 Moore Mountains', 'address2': '', 'country': 'US', 'city': 'West Kellyland', 'state': 'OR', 'zipcode': '97805', 'default': True}]",22,M,isotonic_spirits_waters
602,user602,kimberly.ford@example.com,Kimberly,Ford,"[{'first_name': 'Kimberly', 'last_name': 'Ford', 'address1': '44856 Garcia Stream', 'address2': '', 'country': 'US', 'city': 'Hessbury', 'state': 'SD', 'zipcode': '57708', 'default': True}]",19,F,other_waters_sparkling
632,user632,donna.rodriguez@example.com,Donna,Rodriguez,"[{'first_name': 'Donna', 'last_name': 'Rodriguez', 'address1': '592 Powell Points', 'address2': '', 'country': 'US', 'city': 'Dawsonburgh', 'state': 'TN', 'zipcode': '37198', 'default': True}]",22,F,isotonic_spirits_waters
660,user660,christian.lowery@example.com,Christian,Lowery,"[{'first_name': 'Christian', 'last_name': 'Lowery', 'address1': '843 Manuel Trail Apt. 337', 'address2': '', 'country': 'US', 'city': 'East Angelberg', 'state': 'KY', 'zipcode': '41558', 'default': True}]",19,M,spirits_beers_sparkling
753,user753,dominic.miles@example.com,Dominic,Miles,"[{'first_name': 'Dominic', 'last_name': 'Miles', 'address1': '624 Stephen Vista', 'address2': '', 'country': 'US', 'city': 'North Jeffery', 'state': 'OR', 'zipcode': '97163', 'default': True}]",22,M,isotonic_spirits_waters
754,user754,robert.dixon@example.com,Robert,Dixon,"[{'first_name': 'Robert', 'last_name': 'Dixon', 'address1': '02405 Ashley Forks Apt. 682', 'address2': '', 'country': 'US', 'city': 'New Aaronberg', 'state': 'HI', 'zipcode': '96763', 'default': True}]",19,M,waters_juices_other
823,user823,william.gaines@example.com,William,Gaines,"[{'first_name': 'William', 'last_name': 'Gaines', 'address1': '300 Ryan Well Apt. 718', 'address2': '', 'country': 'US', 'city': 'Elizabethfurt', 'state': 'IA', 'zipcode': '50595', 'default': True}]",22,M,isotonic_spirits_waters
958,user958,ashley.payne@example.com,Ashley,Payne,"[{'first_name': 'Ashley', 'last_name': 'Payne', 'address1': '899 Brittany Ramp', 'address2': '', 'country': 'US', 'city': 'Blackville', 'state': 'TX', 'zipcode': '73301', 'default': True}]",19,F,sparkling_waters_other
970,user970,amanda.boyle@example.com,Amanda,Boyle,"[{'first_name': 'Amanda', 'last_name': 'Boyle', 'address1': '09363 Jacob Lodge', 'address2': '', 'country': 'US', 'city': 'South Josephtown', 'state': 'MA', 'zipcode': '02207', 'default': True}]",19,F,spirits_beers_sparkling
993,user993,barbara.deleon@example.com,Barbara,Deleon,"[{'first_name': 'Barbara', 'last_name': 'Deleon', 'address1': '218 Ross Summit', 'address2': '', 'country': 'US', 'city': 'Lake Jaredville', 'state': 'MI', 'zipcode': '48986', 'default': True}]",22,F,isotonic_spirits_waters
1080,user1080,dale.gonzalez@example.com,Dale,Gonzalez,"[{'first_name': 'Dale', 'last_name': 'Gonzalez', 'address1': '19474 Mark Isle', 'address2': '', 'country': 'US', 'city': 'Warrenport', 'state': 'IL', 'zipcode': '61630', 'default': True}]",19,M,sparkling_waters_other
1094,user1094,alisha.york@example.com,Alisha,York,"[{'first_name': 'Alisha', 'last_name': 'York', 'address1': '117 Michael Brooks Apt. 926', 'address2': '', 'country': 'US', 'city': 'Lake Davidborough', 'state': 'LA', 'zipcode': '70973', 'default': True}]",19,F,other_waters_sparkling
1115,user1115,david.huynh@example.com,David,Huynh,"[{'first_name': 'David', 'last_name': 'Huynh', 'address1': '2007 Thomas Trafficway Suite 360', 'address2': '', 'country': 'US', 'city': 'Mackbury', 'state': 'CT', 'zipcode': '06092', 'default': True}]",19,M,other_waters_sparkling
1116,user1116,jason.oliver@example.com,Jason,Oliver,"[{'first_name': 'Jason', 'last_name': 'Oliver', 'address1': '51086 Tammie Coves Suite 251', 'address2': '', 'country': 'US', 'city': 'Lake Shawnshire', 'state': 'VA', 'zipcode': '20041', 'default': True}]",19,M,other_waters_sparkling
